game_id,season,week,home_team,away_team,provider,spread,formatted_spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401403922,2022,8,Alabama,Mississippi State,William Hill (New Jersey),-21.0,Alabama -21,,61.0,,,
401403925,2022,8,South Carolina,Texas A&M,Bovada,3.0,Texas A&M -3.0,3.5,44.5,46.5,135.0,-160.0
401403925,2022,8,South Carolina,Texas A&M,teamrankings,3.0,Texas A&M -3,,44.5,,,
401403925,2022,8,South Carolina,Texas A&M,consensus,3.0,Texas A&M -3,,44.5,,,
401403925,2022,8,South Carolina,Texas A&M,William Hill (New Jersey),3.0,Texas A&M -3,,45.0,,,
401416627,2022,8,Miami (OH),Western Michigan,Bovada,-7.0,Miami (OH) -7.0,-5.5,44.0,45.5,-230.0,190.0
401404098,2022,8,Oklahoma State,Texas,Bovada,6.5,Texas -6.5,4.0,58.5,65.0,170.0,-200.0
401404098,2022,8,Oklahoma State,Texas,teamrankings,6.5,Texas -6.5,,58.5,,,
401404098,2022,8,Oklahoma State,Texas,consensus,6.5,Texas -6.5,,58.5,,,
401404098,2022,8,Oklahoma State,Texas,William Hill (New Jersey),6.5,Texas -6.5,,58.5,,,
401426592,2022,8,Western Kentucky,UAB,Bovada,-1.0,Western Kentucky -1.0,-2.5,60.5,57.5,-135.0,115.0
401426592,2022,8,Western Kentucky,UAB,teamrankings,-1.5,Western Kentucky -1.5,,60.5,,,
401426592,2022,8,Western Kentucky,UAB,consensus,-1.0,Western Kentucky -1,,60.5,,,
401426592,2022,8,Western Kentucky,UAB,William Hill (New Jersey),-1.5,Western Kentucky -1.5,,58.5,,,
401426591,2022,8,UTSA,North Texas,Bovada,-10.0,UTSA -10.0,-9.5,73.0,70.5,-390.0,295.0
401426591,2022,8,UTSA,North Texas,teamrankings,-10.0,UTSA -10,,73.0,,,
401426591,2022,8,UTSA,North Texas,consensus,-10.0,UTSA -10,,73.0,,,
401426591,2022,8,UTSA,North Texas,William Hill (New Jersey),-10.0,UTSA -10,,73.0,,,
401404163,2022,8,Liberty,BYU,Bovada,7.0,BYU -7.0,5.5,58.0,58.0,220.0,-270.0
401404163,2022,8,Liberty,BYU,teamrankings,7.0,BYU -7,,58.0,,,
401404163,2022,8,Liberty,BYU,consensus,7.0,BYU -7,,58.0,,,
401404163,2022,8,Liberty,BYU,William Hill (New Jersey),7.0,BYU -7,,58.0,,,
401405119,2022,8,Ohio State,Iowa,Bovada,-30.0,Ohio State -30.0,-29.0,50.0,49.5,,
401405119,2022,8,Ohio State,Iowa,teamrankings,-29.5,Ohio State -29.5,,50.0,,,
401405119,2022,8,Ohio State,Iowa,consensus,-29.5,Ohio State -29.5,,49.5,,,
401405119,2022,8,Ohio State,Iowa,William Hill (New Jersey),-30.0,Ohio State -30,,50.0,,,
401404019,2022,8,California,Washington,Bovada,7.5,Washington -7.5,7.5,55.0,57.0,250.0,-300.0
401404019,2022,8,California,Washington,teamrankings,7.5,Washington -7.5,,54.5,,,
401404019,2022,8,California,Washington,consensus,7.5,Washington -7.5,,54.5,,,
401404019,2022,8,California,Washington,William Hill (New Jersey),7.5,Washington -7.5,,54.5,,,
401411141,2022,8,Georgia Tech,Virginia,Bovada,-3.5,Georgia Tech -3.5,-3.5,48.0,47.0,-150.0,130.0
401426590,2022,8,Louisiana Tech,Rice,Bovada,3.0,Rice -3.0,2.5,57.0,60.0,130.0,-150.0
401404097,2022,8,TCU,Kansas State,Bovada,-3.0,TCU -3.0,-5.0,55.0,58.0,-200.0,170.0
401404097,2022,8,TCU,Kansas State,teamrankings,-3.5,TCU -3.5,,54.5,,,
401404097,2022,8,TCU,Kansas State,consensus,-3.5,TCU -3.5,,54.5,,,
401404097,2022,8,TCU,Kansas State,William Hill (New Jersey),-3.5,TCU -3.5,,54.5,,,
401426353,2022,8,App State,Georgia State,Bovada,-9.0,App State -9.0,-10.0,61.0,61.5,-400.0,300.0
401426353,2022,8,App State,Georgia State,teamrankings,-9.5,App State -9.5,,60.5,,,
401426353,2022,8,App State,Georgia State,consensus,-9.5,App State -9.5,,60.0,,,
401426353,2022,8,App State,Georgia State,William Hill (New Jersey),-9.5,App State -9.5,,60.0,,,
401415242,2022,8,Colorado State,Hawai'i,Bovada,-6.0,Colorado State -6.0,-5.5,46.0,46.5,-195.0,165.0
401415242,2022,8,Colorado State,Hawai'i,teamrankings,-6.0,Colorado State -6,,46.0,,,
401415242,2022,8,Colorado State,Hawai'i,consensus,-6.0,Colorado State -6,,46.0,,,
401415242,2022,8,Colorado State,Hawai'i,William Hill (New Jersey),-6.0,Colorado State -6,,46.0,,,
401411144,2022,8,Miami,Duke,Bovada,-10.0,Miami -10.0,-9.0,59.0,61.0,-310.0,255.0
401411144,2022,8,Miami,Duke,teamrankings,-10.0,Miami -10,,59.0,,,
401411144,2022,8,Miami,Duke,consensus,-10.0,Miami -10,,59.0,,,
401411144,2022,8,Miami,Duke,William Hill (New Jersey),-10.0,Miami -10,,59.0,,,
401411145,2022,8,Wake Forest,Boston College,Bovada,-20.0,Wake Forest -20.0,-20.5,60.0,61.5,-1600.0,800.0
401411145,2022,8,Wake Forest,Boston College,teamrankings,-20.0,Wake Forest -20,,60.0,,,
401411145,2022,8,Wake Forest,Boston College,consensus,-20.0,Wake Forest -20,,60.0,,,
401411145,2022,8,Wake Forest,Boston College,William Hill (New Jersey),-20.0,Wake Forest -20,,60.0,,,
401415244,2022,8,Wyoming,Utah State,Bovada,-5.0,Wyoming -5.0,-3.5,44.5,42.0,-170.0,145.0
401415244,2022,8,Wyoming,Utah State,teamrankings,-5.0,Wyoming -5,,44.5,,,
401415244,2022,8,Wyoming,Utah State,consensus,-5.5,Wyoming -5.5,,44.5,,,
401415244,2022,8,Wyoming,Utah State,William Hill (New Jersey),-5.5,Wyoming -5.5,,44.5,,,
401426589,2022,8,UTEP,Florida Atlantic,Bovada,3.0,Florida Atlantic -3.0,4.0,51.0,51.0,160.0,-185.0
401426589,2022,8,UTEP,Florida Atlantic,teamrankings,3.0,Florida Atlantic -3,,50.5,,,
401426589,2022,8,UTEP,Florida Atlantic,consensus,3.0,Florida Atlantic -3,,50.5,,,
401426589,2022,8,UTEP,Florida Atlantic,William Hill (New Jersey),3.0,Florida Atlantic -3,,51.0,,,
401415241,2022,8,Air Force,Boise State,Bovada,-2.0,Air Force -2.0,-4.0,46.5,48.5,-175.0,150.0
401415241,2022,8,Air Force,Boise State,teamrankings,-2.5,Air Force -2.5,,46.5,,,
401415241,2022,8,Air Force,Boise State,consensus,-2.5,Air Force -2.5,,46.5,,,
401415241,2022,8,Air Force,Boise State,William Hill (New Jersey),-2.0,Air Force -2,,46.5,,,
401426354,2022,8,South Alabama,Troy,Bovada,-3.0,South Alabama -3.0,-3.5,47.0,49.0,-165.0,140.0
401426354,2022,8,South Alabama,Troy,teamrankings,-3.0,South Alabama -3,,47.0,,,
401426354,2022,8,South Alabama,Troy,consensus,-3.0,South Alabama -3,,47.0,,,
401426354,2022,8,South Alabama,Troy,William Hill (New Jersey),-3.0,South Alabama -3,,47.0,,,
401415638,2022,8,Temple,Tulsa,Bovada,14.0,Tulsa -14.0,13.0,53.5,52.5,335.0,-450.0
401415638,2022,8,Temple,Tulsa,teamrankings,13.5,Tulsa -13.5,,53.5,,,
401415638,2022,8,Temple,Tulsa,consensus,13.5,Tulsa -13.5,,53.5,,,
401415638,2022,8,Temple,Tulsa,William Hill (New Jersey),13.5,Tulsa -13.5,,53.5,,,
401415641,2022,8,SMU,Cincinnati,Bovada,4.0,Cincinnati -4.0,3.0,59.5,62.5,145.0,-170.0
401415641,2022,8,SMU,Cincinnati,teamrankings,3.5,Cincinnati -3.5,,59.5,,,
401415641,2022,8,SMU,Cincinnati,consensus,3.5,Cincinnati -3.5,,59.5,,,
401415641,2022,8,SMU,Cincinnati,William Hill (New Jersey),3.5,Cincinnati -3.5,,59.5,,,
401404099,2022,8,Texas Tech,West Virginia,Bovada,-4.5,Texas Tech -4.5,-4.0,65.0,69.0,-280.0,230.0
401404099,2022,8,Texas Tech,West Virginia,teamrankings,-5.0,Texas Tech -5,,65.5,,,
401404099,2022,8,Texas Tech,West Virginia,consensus,-5.0,Texas Tech -5,,65.5,,,
401404099,2022,8,Texas Tech,West Virginia,William Hill (New Jersey),-5.0,Texas Tech -5,,65.5,,,
401426588,2022,8,Charlotte,Florida International,Bovada,-14.0,Charlotte -14.0,-14.5,63.5,58.0,-650.0,450.0
401426588,2022,8,Charlotte,Florida International,teamrankings,-14.0,Charlotte -14,,63.5,,,
401426588,2022,8,Charlotte,Florida International,consensus,-13.5,Charlotte -13.5,,63.5,,,
401426588,2022,8,Charlotte,Florida International,William Hill (New Jersey),-14.0,Charlotte -14,,64.5,,,
401404096,2022,8,Baylor,Kansas,Bovada,-10.5,Baylor -10.5,-9.0,57.0,63.0,-400.0,300.0
401404096,2022,8,Baylor,Kansas,teamrankings,-10.5,Baylor -10.5,,56.5,,,
401404096,2022,8,Baylor,Kansas,consensus,-10.5,Baylor -10.5,,56.5,,,
401404096,2022,8,Baylor,Kansas,William Hill (New Jersey),-10.5,Baylor -10.5,,56.5,,,
401405118,2022,8,Maryland,Northwestern,Bovada,-14.0,Maryland -14.0,-14.0,51.0,52.0,-575.0,400.0
401405118,2022,8,Maryland,Northwestern,teamrankings,-14.0,Maryland -14,,51.0,,,
401405118,2022,8,Maryland,Northwestern,consensus,-14.5,Maryland -14.5,,51.0,,,
401405118,2022,8,Maryland,Northwestern,William Hill (New Jersey),-14.5,Maryland -14.5,,51.5,,,
401415245,2022,8,Nevada,San Diego State,Bovada,7.0,San Diego State -7.0,9.0,36.0,36.5,240.0,-290.0
401415245,2022,8,Nevada,San Diego State,teamrankings,7.5,San Diego State -7.5,,36.0,,,
401415245,2022,8,Nevada,San Diego State,consensus,7.5,San Diego State -7.5,,36.0,,,
401415245,2022,8,Nevada,San Diego State,William Hill (New Jersey),7.0,San Diego State -7,,36.0,,,
401415639,2022,8,Tulane,Memphis,Bovada,-7.0,Tulane -7.0,-6.0,55.5,56.0,-270.0,220.0
401415639,2022,8,Tulane,Memphis,teamrankings,-7.0,Tulane -7,,55.5,,,
401415639,2022,8,Tulane,Memphis,consensus,-7.0,Tulane -7,,55.5,,,
401415639,2022,8,Tulane,Memphis,William Hill (New Jersey),-7.0,Tulane -7,,55.5,,,
401405117,2022,8,Wisconsin,Purdue,Bovada,-1.5,Wisconsin -1.5,-1.5,51.0,52.5,-130.0,110.0
401405117,2022,8,Wisconsin,Purdue,teamrankings,-1.5,Wisconsin -1.5,,51.5,,,
401405117,2022,8,Wisconsin,Purdue,consensus,-1.5,Wisconsin -1.5,,51.5,,,
401405117,2022,8,Wisconsin,Purdue,William Hill (New Jersey),-1.5,Wisconsin -1.5,,51.5,,,
401405121,2022,8,Rutgers,Indiana,Bovada,-3.0,Rutgers -3.0,-3.0,48.0,45.5,-145.0,125.0
401405121,2022,8,Rutgers,Indiana,teamrankings,-3.0,Rutgers -3,,48.0,,,
401405121,2022,8,Rutgers,Indiana,consensus,-3.0,Rutgers -3,,48.0,,,
401405121,2022,8,Rutgers,Indiana,Caesars Sportsbook (Colorado),-3.0,Rutgers -3,,48.0,,,
401411142,2022,8,Clemson,Syracuse,Bovada,-14.0,Clemson -14.0,-13.0,50.0,51.5,-575.0,400.0
401411142,2022,8,Clemson,Syracuse,teamrankings,-14.0,Clemson -14,,50.0,,,
401411142,2022,8,Clemson,Syracuse,consensus,-14.0,Clemson -14,,50.0,,,
401411142,2022,8,Clemson,Syracuse,William Hill (New Jersey),-14.0,Clemson -14,,50.5,,,
401404021,2022,8,Oregon,UCLA,Bovada,-7.0,Oregon -7.0,-6.0,71.0,70.5,-230.0,190.0
401404021,2022,8,Oregon,UCLA,teamrankings,-7.0,Oregon -7,,70.5,,,
401404021,2022,8,Oregon,UCLA,consensus,-7.0,Oregon -7,,70.5,,,
401404021,2022,8,Oregon,UCLA,William Hill (New Jersey),-7.0,Oregon -7,,71.0,,,
401411143,2022,8,Louisville,Pittsburgh,Bovada,-1.5,Louisville -1.5,-1.5,55.0,57.0,-140.0,120.0
401411143,2022,8,Louisville,Pittsburgh,teamrankings,-1.5,Louisville -1.5,,55.0,,,
401411143,2022,8,Louisville,Pittsburgh,consensus,-1.5,Louisville -1.5,,55.0,,,
401411143,2022,8,Louisville,Pittsburgh,William Hill (New Jersey),-1.0,Louisville -1,,55.0,,,
401415640,2022,8,Navy,Houston,Bovada,3.0,Houston -3.0,3.0,51.0,53.0,135.0,-160.0
401415640,2022,8,Navy,Houston,teamrankings,3.0,Houston -3,,51.0,,,
401415640,2022,8,Navy,Houston,consensus,3.0,Houston -3,,50.5,,,
401415640,2022,8,Navy,Houston,William Hill (New Jersey),3.0,Houston -3,,51.0,,,
401403923,2022,8,LSU,Ole Miss,Bovada,0.0,Ole Miss -0.0,1.5,64.0,64.0,-125.0,
401403923,2022,8,LSU,Ole Miss,teamrankings,0.0,Ole Miss -0,,64.0,,,
401403923,2022,8,LSU,Ole Miss,consensus,0.0,Ole Miss -0,,64.0,,,
401403923,2022,8,LSU,Ole Miss,William Hill (New Jersey),0.0,Ole Miss -0,,64.0,,,
401403924,2022,8,Missouri,Vanderbilt,Bovada,-14.0,Missouri -14.0,-15.0,49.0,56.0,-650.0,450.0
401403924,2022,8,Missouri,Vanderbilt,teamrankings,-14.0,Missouri -14,,49.0,,,
401403924,2022,8,Missouri,Vanderbilt,consensus,-14.0,Missouri -14,,49.0,,,
401403924,2022,8,Missouri,Vanderbilt,William Hill (New Jersey),-14.0,Missouri -14,,49.0,,,
401404020,2022,8,Oregon State,Colorado,Bovada,-22.5,Oregon State -22.5,-23.5,47.5,50.5,-3500.0,1125.0
401404020,2022,8,Oregon State,Colorado,teamrankings,-23.0,Oregon State -23,,47.5,,,
401404020,2022,8,Oregon State,Colorado,consensus,-23.0,Oregon State -23,,47.5,,,
401404020,2022,8,Oregon State,Colorado,William Hill (New Jersey),-23.0,Oregon State -23,,47.5,,,
401405120,2022,8,Penn State,Minnesota,Bovada,-5.5,Penn State -5.5,-5.0,43.0,44.0,-210.0,175.0
401426359,2022,9,Southern Miss,Louisiana,Bovada,2.5,Louisiana -2.5,2.0,42.5,43.5,-125.0,105.0
401426359,2022,9,Southern Miss,Louisiana,teamrankings,2.5,Louisiana -2.5,,42.5,,,
401426359,2022,9,Southern Miss,Louisiana,consensus,2.5,Louisiana -2.5,,43.0,,,
401426359,2022,9,Southern Miss,Louisiana,William Hill (New Jersey),2.5,Louisiana -2.5,,43.0,,,
401409242,2022,9,Massachusetts,New Mexico State,Bovada,1.0,New Mexico State -1.0,3.0,39.0,37.0,125.0,-145.0
401409242,2022,9,Massachusetts,New Mexico State,teamrankings,1.0,New Mexico State -1,,39.0,,,
401409242,2022,9,Massachusetts,New Mexico State,consensus,1.0,New Mexico State -1,,39.0,,,
401409242,2022,9,Massachusetts,New Mexico State,William Hill (New Jersey),1.0,New Mexico State -1,,39.0,,,
401405125,2022,9,Michigan,Michigan State,Bovada,-22.0,Michigan -22.0,-22.5,55.0,54.5,-2500.0,1050.0
401405125,2022,9,Michigan,Michigan State,teamrankings,-22.0,Michigan -22,,55.0,,,
401405125,2022,9,Michigan,Michigan State,consensus,-22.5,Michigan -22.5,,55.0,,,
401405125,2022,9,Michigan,Michigan State,William Hill (New Jersey),-23.0,Michigan -23,,55.0,,,
401411146,2022,9,NC State,Virginia Tech,Bovada,-13.0,NC State -13.0,-13.5,39.0,40.0,-585.0,410.0
401411146,2022,9,NC State,Virginia Tech,teamrankings,-13.0,NC State -13,,39.0,,,
401411146,2022,9,NC State,Virginia Tech,consensus,-13.5,NC State -13.5,,39.0,,,
401411146,2022,9,NC State,Virginia Tech,William Hill (New Jersey),-13.5,NC State -13.5,,39.0,,,
401416630,2022,9,Eastern Michigan,Toledo,Bovada,4.0,Toledo -4.0,8.5,54.0,58.0,265.0,-330.0
401416630,2022,9,Eastern Michigan,Toledo,teamrankings,4.0,Toledo -4,,54.0,,,
401416630,2022,9,Eastern Michigan,Toledo,consensus,4.0,Toledo -4,,54.0,,,
401416630,2022,9,Eastern Michigan,Toledo,William Hill (New Jersey),4.5,Toledo -4.5,,55.0,,,
401426593,2022,9,Rice,Charlotte,Bovada,-15.0,Rice -15.0,-16.5,61.5,63.0,-900.0,575.0
401426593,2022,9,Rice,Charlotte,teamrankings,-15.0,Rice -15,,61.0,,,
401426593,2022,9,Rice,Charlotte,consensus,-15.5,Rice -15.5,,61.0,,,
401426593,2022,9,Rice,Charlotte,William Hill (New Jersey),-15.0,Rice -15,,61.5,,,
401426363,2022,9,Arkansas State,South Alabama,Bovada,9.0,South Alabama -9.0,10.0,52.0,55.5,305.0,-410.0
401426363,2022,9,Arkansas State,South Alabama,teamrankings,9.0,South Alabama -9,,52.5,,,
401426363,2022,9,Arkansas State,South Alabama,consensus,9.0,South Alabama -9,,52.0,,,
401426363,2022,9,Arkansas State,South Alabama,William Hill (New Jersey),9.0,South Alabama -9,,52.0,,,
401404023,2022,9,Colorado,Arizona State,Bovada,13.0,Arizona State -13.0,13.0,48.5,46.5,375.0,-525.0
401404023,2022,9,Colorado,Arizona State,teamrankings,13.0,Arizona State -13,,49.0,,,
401404023,2022,9,Colorado,Arizona State,consensus,13.0,Arizona State -13,,48.5,,,
401404023,2022,9,Colorado,Arizona State,William Hill (New Jersey),13.0,Arizona State -13,,48.5,,,
401415246,2022,9,Boise State,Colorado State,Bovada,-25.0,Boise State -25.0,-28.0,42.5,44.0,-8000.0,1450.0
401415246,2022,9,Boise State,Colorado State,teamrankings,-25.0,Boise State -25,,42.5,,,
401415246,2022,9,Boise State,Colorado State,consensus,-25.0,Boise State -25,,42.5,,,
401415246,2022,9,Boise State,Colorado State,William Hill (New Jersey),-25.0,Boise State -25,,42.5,,,
401404025,2022,9,UCLA,Stanford,Bovada,-16.5,UCLA -16.5,-16.0,64.5,63.5,-800.0,525.0
401404025,2022,9,UCLA,Stanford,teamrankings,-16.5,UCLA -16.5,,64.5,,,
401404025,2022,9,UCLA,Stanford,consensus,-16.5,UCLA -16.5,,64.5,,,
401404025,2022,9,UCLA,Stanford,William Hill (New Jersey),-16.5,UCLA -16.5,,64.5,,,
401426597,2022,9,Western Kentucky,North Texas,Bovada,-10.0,Western Kentucky -10.0,-9.5,70.0,71.5,-360.0,280.0
401426597,2022,9,Western Kentucky,North Texas,teamrankings,-10.0,Western Kentucky -10,,70.0,,,
401426597,2022,9,Western Kentucky,North Texas,consensus,-10.0,Western Kentucky -10,,70.0,,,
401426597,2022,9,Western Kentucky,North Texas,William Hill (New Jersey),-10.0,Western Kentucky -10,,70.0,,,
401404102,2022,9,Kansas State,Oklahoma State,Bovada,-2.5,Kansas State -2.5,1.0,57.5,58.0,-130.0,110.0
401404102,2022,9,Kansas State,Oklahoma State,teamrankings,-2.5,Kansas State -2.5,,57.5,,,
401404102,2022,9,Kansas State,Oklahoma State,consensus,-2.5,Kansas State -2.5,,57.5,,,
401404102,2022,9,Kansas State,Oklahoma State,William Hill (New Jersey),-2.0,Kansas State -2,,57.5,,,
401404022,2022,9,Arizona,USC,Bovada,14.5,USC -14.5,15.5,73.5,77.5,500.0,-750.0
401404022,2022,9,Arizona,USC,teamrankings,14.0,USC -14,,74.0,,,
401404022,2022,9,Arizona,USC,consensus,14.0,USC -14,,74.0,,,
401404022,2022,9,Arizona,USC,William Hill (New Jersey),14.0,USC -14,,74.0,,,
401403931,2022,9,Texas A&M,Ole Miss,Bovada,3.0,Ole Miss -3.0,3.0,55.0,53.5,130.0,
401403931,2022,9,Texas A&M,Ole Miss,teamrankings,3.0,Ole Miss -3,,55.5,,,
401403931,2022,9,Texas A&M,Ole Miss,consensus,3.0,Ole Miss -3,,55.5,,,
401403931,2022,9,Texas A&M,Ole Miss,William Hill (New Jersey),3.0,Ole Miss -3,,55.0,,,
401415249,2022,9,San José State,Nevada,Bovada,-24.5,San José State -24.5,-25.0,44.5,44.0,-4000.0,1200.0
401415249,2022,9,San José State,Nevada,teamrankings,-24.5,San José State -24.5,,44.5,,,
401415249,2022,9,San José State,Nevada,consensus,-24.5,San José State -24.5,,44.5,,,
401415249,2022,9,San José State,Nevada,William Hill (New Jersey),-24.0,San José State -24,,44.5,,,
401404129,2022,9,Syracuse,Notre Dame,Bovada,-1.0,Syracuse -1.0,-2.0,48.0,46.0,-140.0,120.0
401404129,2022,9,Syracuse,Notre Dame,teamrankings,0.0,Notre Dame -0,,48.0,,,
401404129,2022,9,Syracuse,Notre Dame,consensus,1.0,Notre Dame -1,,48.0,,,
401404129,2022,9,Syracuse,Notre Dame,William Hill (New Jersey),1.0,Notre Dame -1,,48.0,,,
401405123,2022,9,Minnesota,Rutgers,Bovada,-14.0,Minnesota -14.0,-14.0,40.5,41.0,-600.0,425.0
401405123,2022,9,Minnesota,Rutgers,teamrankings,-14.0,Minnesota -14,,40.5,,,
401405123,2022,9,Minnesota,Rutgers,consensus,-14.0,Minnesota -14,,40.5,,,
401405123,2022,9,Minnesota,Rutgers,Caesars Sportsbook (Colorado),-14.5,Minnesota -14.5,,40.5,,,
401403928,2022,9,Georgia,Florida,Bovada,-23.0,Georgia -23.0,-22.0,56.5,57.0,-2500.0,1050.0
401403928,2022,9,Georgia,Florida,teamrankings,-23.0,Georgia -23,,56.5,,,
401403928,2022,9,Georgia,Florida,consensus,-23.0,Georgia -23,,56.5,,,
401403928,2022,9,Georgia,Florida,William Hill (New Jersey),-23.0,Georgia -23,,56.5,,,
401404101,2022,9,Texas Tech,Baylor,Bovada,-1.5,Texas Tech -1.5,-2.0,61.0,61.5,-145.0,125.0
401404101,2022,9,Texas Tech,Baylor,teamrankings,-1.5,Texas Tech -1.5,,61.0,,,
401404101,2022,9,Texas Tech,Baylor,consensus,-1.5,Texas Tech -1.5,,61.0,,,
401404101,2022,9,Texas Tech,Baylor,William Hill (New Jersey),-1.5,Texas Tech -1.5,,61.0,,,
401416631,2022,9,Akron,Miami (OH),Bovada,9.5,Miami (OH) -9.5,9.0,51.5,46.0,270.0,-340.0
401416631,2022,9,Akron,Miami (OH),teamrankings,9.0,Miami (OH) -9,,51.5,,,
401416631,2022,9,Akron,Miami (OH),consensus,9.0,Miami (OH) -9,,51.5,,,
401416631,2022,9,Akron,Miami (OH),William Hill (New Jersey),9.0,Miami (OH) -9,,51.5,,,
401403927,2022,9,Auburn,Arkansas,Bovada,4.0,Arkansas -4.0,4.0,60.0,60.5,160.0,-185.0
401403927,2022,9,Auburn,Arkansas,teamrankings,4.0,Arkansas -4,,60.0,,,
401403927,2022,9,Auburn,Arkansas,consensus,4.0,Arkansas -4,,60.0,,,
401403927,2022,9,Auburn,Arkansas,William Hill (New Jersey),4.0,Arkansas -4,,60.0,,,
401405124,2022,9,Nebraska,Illinois,Bovada,7.5,Illinois -7.5,6.0,51.0,51.5,230.0,-280.0
401405124,2022,9,Nebraska,Illinois,teamrankings,7.5,Illinois -7.5,,50.5,,,
401405124,2022,9,Nebraska,Illinois,consensus,7.5,Illinois -7.5,,50.5,,,
401405124,2022,9,Nebraska,Illinois,William Hill (New Jersey),7.5,Illinois -7.5,,50.5,,,
401405126,2022,9,Penn State,Ohio State,Bovada,15.5,Ohio State -15.5,15.0,61.0,61.5,475.0,-700.0
401405126,2022,9,Penn State,Ohio State,teamrankings,15.5,Ohio State -15.5,,60.5,,,
401405126,2022,9,Penn State,Ohio State,consensus,15.5,Ohio State -15.5,,60.5,,,
401405126,2022,9,Penn State,Ohio State,William Hill (New Jersey),16.0,Ohio State -16,,60.5,,,
401426594,2022,9,Florida International,Louisiana Tech,Bovada,6.5,Louisiana Tech -6.5,9.5,57.0,58.5,200.0,-240.0
401426594,2022,9,Florida International,Louisiana Tech,teamrankings,6.5,Louisiana Tech -6.5,,57.0,,,
401426594,2022,9,Florida International,Louisiana Tech,consensus,6.5,Louisiana Tech -6.5,,57.0,,,
401426594,2022,9,Florida International,Louisiana Tech,William Hill (New Jersey),6.0,Louisiana Tech -6,,57.0,,,
401404100,2022,9,Iowa State,Oklahoma,Bovada,2.0,Oklahoma -2.0,2.5,58.5,54.5,,-120.0
401404100,2022,9,Iowa State,Oklahoma,teamrankings,1.5,Oklahoma -1.5,,58.0,,,
401404100,2022,9,Iowa State,Oklahoma,consensus,1.5,Oklahoma -1.5,,58.0,,,
401404100,2022,9,Iowa State,Oklahoma,William Hill (New Jersey),1.5,Oklahoma -1.5,,58.0,,,
401403929,2022,9,South Carolina,Missouri,Bovada,-3.5,South Carolina -3.5,-6.0,45.0,47.5,-200.0,170.0
401403929,2022,9,South Carolina,Missouri,teamrankings,-3.5,South Carolina -3.5,,45.5,,,
401403929,2022,9,South Carolina,Missouri,consensus,-3.5,South Carolina -3.5,,45.5,,,
401403929,2022,9,South Carolina,Missouri,William Hill (New Jersey),-3.5,South Carolina -3.5,,45.0,,,
401411150,2022,9,Virginia,Miami,Bovada,3.0,Miami -3.0,2.5,48.5,47.5,120.0,-140.0
401411150,2022,9,Virginia,Miami,teamrankings,3.0,Miami -3,,48.5,,,
401411150,2022,9,Virginia,Miami,consensus,3.0,Miami -3,,48.5,,,
401411150,2022,9,Virginia,Miami,William Hill (New Jersey),3.0,Miami -3,,48.5,,,
401411147,2022,9,Florida State,Georgia Tech,Bovada,-24.0,Florida State -24.0,-20.5,48.0,48.0,-2800.0,1100.0
401411147,2022,9,Florida State,Georgia Tech,teamrankings,-23.5,Florida State -23.5,,48.0,,,
401411147,2022,9,Florida State,Georgia Tech,consensus,-23.5,Florida State -23.5,,48.0,,,
401411147,2022,9,Florida State,Georgia Tech,William Hill (New Jersey),-23.5,Florida State -23.5,,48.0,,,
401405122,2022,9,Iowa,Northwestern,Bovada,-11.5,Iowa -11.5,-11.0,37.5,35.5,-430.0,320.0
401405122,2022,9,Iowa,Northwestern,teamrankings,-11.5,Iowa -11.5,,37.0,,,
401405122,2022,9,Iowa,Northwestern,consensus,-11.5,Iowa -11.5,,37.5,,,
401405122,2022,9,Iowa,Northwestern,William Hill (New Jersey),-11.5,Iowa -11.5,,37.5,,,
401426595,2022,9,Florida Atlantic,UAB,Bovada,5.0,UAB -5.0,5.0,45.0,48.0,200.0,-240.0
401426595,2022,9,Florida Atlantic,UAB,teamrankings,5.0,UAB -5,,45.0,,,
401426595,2022,9,Florida Atlantic,UAB,consensus,4.5,UAB -4.5,,45.0,,,
401426595,2022,9,Florida Atlantic,UAB,William Hill (New Jersey),4.5,UAB -4.5,,46.0,,,
401404154,2022,9,UConn,Boston College,Bovada,8.0,Boston College -8.0,9.0,44.0,46.0,275.0,-350.0
401404154,2022,9,UConn,Boston College,teamrankings,7.5,Boston College -7.5,,44.0,,,
